customer_id,age,city,monthly_income,avg_monthly_balance,monthly_expense,existing_emi,cibil_score,salary_consistency,digital_activity_score,credit_card_spend,investment_amount,rent_payment,loan_history,foir,savings_ratio,recommended_loan,loan_accepted
CUST02585,35,Chennai,35874,55016,16501,3705,790,0.53,89,13472,18218,0,2,0.1,0.44,Personal Loan,1
CUST02586,37,Bangalore,91741,24019,70505,32988,627,0.81,21,35446,44154,0,3,0.36,-0.13,None,0
CUST02587,42,Nagpur,111039,51406,94211,34856,623,0.65,82,24676,21371,0,2,0.31,-0.16,None,0
CUST02588,49,Mumbai,176863,71290,122501,2021,601,0.73,78,43295,13256,1,2,0.01,0.3,Home Loan,1
CUST02589,23,Mumbai,112187,14704,31520,806,735,0.74,38,56736,46200,0,2,0.01,0.71,Personal Loan,1
CUST02590,55,Pune,138580,21825,65837,31664,719,0.57,79,76382,67545,1,3,0.23,0.3,Home Loan,1
CUST02591,56,Nagpur,41255,45831,19157,15056,829,0.76,92,12175,9888,1,1,0.36,0.17,None,0
CUST02592,39,Hyderabad,31116,3613,19031,11503,798,0.5,32,15245,18536,0,0,0.37,0.02,None,0
CUST02593,59,Bangalore,24325,43259,19949,6287,846,0.87,36,7224,12654,0,0,0.26,-0.08,None,0
CUST02594,22,Mumbai,215318,167801,104185,53520,700,0.78,76,58544,136344,0,1,0.25,0.27,Auto Loan,1
CUST02595,32,Nagpur,121666,78595,98819,23431,671,0.54,81,15520,80017,0,2,0.19,-0.0,None,0
CUST02596,23,Bangalore,24027,7635,7785,9683,608,0.4,37,13075,3880,0,2,0.4,0.27,None,0
CUST02597,26,Delhi,163062,84725,57224,49456,670,0.72,26,30106,7959,0,1,0.3,0.35,None,0
CUST02598,26,Mumbai,91387,116737,59966,22706,802,0.53,43,17011,6323,1,2,0.25,0.1,Home Loan,1
CUST02599,36,Hyderabad,211366,322310,179622,30665,635,0.81,48,126363,50707,1,1,0.15,0.01,None,0
CUST02600,50,Delhi,226725,308324,84863,86592,614,0.53,90,17651,61649,0,2,0.38,0.24,None,0
CUST02601,29,Mumbai,22180,16660,10049,1134,848,0.67,72,10825,5768,0,3,0.05,0.5,Personal Loan,1
CUST02602,29,Hyderabad,131305,196878,40280,40018,709,0.84,44,60397,6983,0,2,0.3,0.39,Personal Loan,1
CUST02603,56,Bangalore,106233,164947,63406,17604,657,0.94,21,48736,59695,1,1,0.17,0.24,Home Loan,1
CUST02604,22,Bangalore,174632,157159,140332,23368,594,0.96,20,16753,85393,0,2,0.13,0.06,None,0
CUST02605,46,Pune,25406,32861,20908,8282,733,0.86,77,5409,5336,1,1,0.33,-0.15,None,0
CUST02606,42,Mumbai,91150,55620,65232,12810,682,0.49,25,36423,32290,1,3,0.14,0.14,None,0
CUST02607,23,Delhi,161218,33714,96484,28269,774,0.43,76,87694,66135,1,0,0.18,0.23,Home Loan,1
CUST02608,34,Bangalore,162759,126187,136855,72427,689,0.9,68,81598,34144,1,1,0.44,-0.29,None,0
CUST02609,22,Chennai,178775,176986,150205,30975,667,0.77,65,10120,119557,1,3,0.17,-0.01,None,0
CUST02610,55,Hyderabad,94069,80927,65264,42085,838,0.78,83,25081,24542,1,0,0.45,-0.14,None,0
CUST02611,34,Chennai,149137,61394,45592,18706,605,0.93,80,54229,8565,0,1,0.13,0.57,Personal Loan,1
CUST02612,30,Bangalore,50811,47693,14242,832,720,0.89,99,2848,23284,1,2,0.02,0.7,Auto Loan,1
CUST02613,24,Hyderabad,140408,175287,68274,8693,676,0.91,93,78386,75120,1,2,0.06,0.45,Home Loan,1
CUST02614,59,Mumbai,84304,110687,41126,1513,772,0.71,76,42024,32792,1,2,0.02,0.49,Home Loan,1
CUST02615,51,Pune,112317,66387,43297,35779,833,0.81,94,24406,2030,0,2,0.32,0.3,Auto Loan,1
CUST02616,28,Hyderabad,28892,9873,16232,3285,640,0.44,48,11358,10333,0,0,0.11,0.32,None,0
CUST02617,38,Delhi,230067,129304,110935,77928,581,0.53,75,71623,60819,0,0,0.34,0.18,None,0
CUST02618,46,Bangalore,215229,233828,120965,36430,831,0.78,36,52998,64796,0,0,0.17,0.27,Mortgage Loan,1
CUST02619,59,Pune,221493,176829,153124,13091,842,0.92,25,119427,89858,0,3,0.06,0.25,Personal Loan,1
CUST02620,38,Chennai,63883,109832,50357,947,704,0.87,83,11816,23427,0,1,0.01,0.2,Auto Loan,1
CUST02621,36,Delhi,195900,141241,113901,28902,666,0.95,24,29056,123409,0,0,0.15,0.27,Mortgage Loan,1
CUST02622,47,Bangalore,189416,215953,128139,883,751,0.99,94,18500,106304,1,3,0.0,0.32,Home Loan,1
CUST02623,49,Nagpur,224783,282959,68610,87804,833,0.54,92,131614,69387,1,3,0.39,0.3,Home Loan,1
CUST02624,37,Mumbai,170241,285499,82149,19336,837,0.75,46,81433,106159,1,0,0.11,0.4,Home Loan,1
CUST02625,45,Hyderabad,177754,166045,56904,58720,588,0.78,65,38531,11612,0,1,0.33,0.35,Auto Loan,1
CUST02626,47,Chennai,21500,22752,16851,1065,769,0.49,23,5312,306,0,2,0.05,0.17,None,0
CUST02627,28,Pune,112244,12528,79135,7822,637,0.45,95,26485,41810,1,1,0.07,0.23,Home Loan,1
CUST02628,24,Bangalore,47817,74152,14137,19379,583,0.59,61,21956,13252,0,2,0.41,0.3,None,0
CUST02629,39,Hyderabad,193813,127054,155165,1153,589,0.5,31,84385,87854,1,2,0.01,0.19,None,0
CUST02630,47,Delhi,163490,217983,103271,32982,842,0.9,97,67128,19696,0,0,0.2,0.17,Personal Loan,1
CUST02631,35,Bangalore,57454,90865,27795,13220,678,0.52,98,7363,34676,1,1,0.23,0.29,None,0
CUST02632,27,Hyderabad,85905,64562,70655,5451,748,0.96,91,15948,46864,0,0,0.06,0.11,Auto Loan,1
CUST02633,46,Nagpur,198296,33940,105758,25591,830,0.56,98,44426,103984,1,0,0.13,0.34,Home Loan,1
CUST02634,43,Pune,240413,363139,84290,9582,644,0.6,62,124699,127223,0,2,0.04,0.61,None,0
CUST02635,39,Delhi,84423,123005,57851,29144,724,0.76,74,23729,18008,0,3,0.35,-0.03,Auto Loan,1
CUST02636,34,Delhi,211853,267203,69124,73595,683,0.66,32,121915,37851,1,0,0.35,0.33,Home Loan,1
CUST02637,35,Delhi,67588,19381,36520,3213,598,0.67,83,40465,9368,0,2,0.05,0.41,None,0
CUST02638,27,Nagpur,160208,62690,121633,30149,678,0.42,82,93447,32664,0,0,0.19,0.05,None,0
CUST02639,54,Hyderabad,37075,48198,18292,5510,678,0.71,37,21184,7073,1,0,0.15,0.36,None,0
CUST02640,41,Pune,52594,7613,35502,17361,759,0.55,82,27945,14855,1,3,0.33,-0.01,Personal Loan,1
CUST02641,49,Hyderabad,51444,46831,35587,6500,763,0.4,49,9323,2058,1,2,0.13,0.18,Mortgage Loan,1
CUST02642,25,Delhi,239285,231797,194052,78563,692,0.51,88,134053,65958,0,1,0.33,-0.14,None,0
CUST02643,25,Pune,54054,33419,16859,4574,824,0.68,64,12146,21882,0,3,0.08,0.6,Auto Loan,1
CUST02644,47,Hyderabad,88437,129298,31830,24902,716,0.71,80,17216,33603,0,2,0.28,0.36,Auto Loan,1
CUST02645,55,Pune,117572,25711,99149,13265,594,0.81,42,23572,53662,1,3,0.11,0.04,None,0
CUST02646,53,Hyderabad,222970,356361,154193,31575,788,0.58,92,115925,23716,0,1,0.14,0.17,Personal Loan,1
CUST02647,42,Pune,168340,294246,63965,56731,842,0.95,51,46750,108341,0,1,0.34,0.28,Auto Loan,1
CUST02648,52,Delhi,187920,204434,84601,32992,740,0.72,82,23330,117159,0,1,0.18,0.37,Auto Loan,1
CUST02649,26,Bangalore,73013,10063,39204,13395,770,0.82,57,28864,10334,1,1,0.18,0.28,Home Loan,1
CUST02650,51,Bangalore,170499,35515,75855,28520,833,0.4,66,62680,52008,1,0,0.17,0.39,Home Loan,1
CUST02651,36,Pune,102213,32216,66403,31917,724,0.61,23,39868,27568,1,3,0.31,0.04,Home Loan,1
CUST02652,28,Mumbai,171403,78513,126997,67444,743,0.51,87,65470,57581,0,2,0.39,-0.13,None,0
CUST02653,58,Hyderabad,29135,10972,19324,1033,773,0.52,82,12103,1304,1,3,0.04,0.3,Personal Loan,1
CUST02654,35,Mumbai,110541,133863,91089,46926,634,0.43,22,9222,23946,0,0,0.42,-0.25,None,0
CUST02655,45,Mumbai,139770,17021,103749,11218,680,0.89,25,26600,6595,1,3,0.08,0.18,Home Loan,1
CUST02656,51,Delhi,41878,63424,29406,8782,715,0.54,79,19060,25800,1,3,0.21,0.09,Personal Loan,1
CUST02657,36,Delhi,72851,116438,59565,22889,711,0.89,58,27767,43606,1,2,0.31,-0.13,None,0
CUST02658,40,Chennai,156073,109271,97679,54067,791,0.89,42,22943,40826,0,3,0.35,0.03,None,0
CUST02659,35,Pune,208791,218972,157338,71679,658,0.55,76,50164,103144,1,3,0.34,-0.1,None,0
CUST02660,48,Chennai,106122,137989,87207,43596,755,0.42,67,46775,22900,1,2,0.41,-0.23,None,0
CUST02661,26,Delhi,248515,406482,120659,94395,639,0.85,82,46969,146348,1,2,0.38,0.13,None,0
CUST02662,35,Bangalore,43482,35595,36615,6078,795,0.72,32,3775,23979,1,0,0.14,0.02,None,0
CUST02663,28,Delhi,188510,310192,142217,43356,583,0.65,94,12882,15251,1,1,0.23,0.02,None,0
CUST02664,43,Delhi,37498,61509,18849,1937,786,0.71,63,13797,12448,1,1,0.05,0.45,Personal Loan,1
CUST02665,24,Mumbai,204511,206625,168095,26444,772,0.89,54,111165,10291,1,0,0.13,0.05,Home Loan,1
CUST02666,49,Bangalore,174173,129913,86580,27564,797,0.84,86,61836,83166,1,3,0.16,0.34,Home Loan,1
CUST02667,43,Delhi,222155,91402,72017,48556,838,0.63,55,62966,46730,1,2,0.22,0.46,Home Loan,1
CUST02668,36,Nagpur,223747,133432,62953,63967,723,0.7,25,109696,36073,1,0,0.29,0.43,Home Loan,1
CUST02669,48,Hyderabad,51341,47847,13179,15611,741,0.82,79,8727,3698,1,1,0.3,0.44,Auto Loan,1
CUST02670,27,Chennai,30167,21541,12242,1257,606,0.68,58,17542,7207,1,3,0.04,0.55,None,0
CUST02671,48,Hyderabad,24352,36896,9613,10876,730,0.4,58,10597,1999,0,3,0.45,0.16,None,0
CUST02672,44,Bangalore,188886,59583,98759,76344,807,0.67,73,37268,12570,0,1,0.4,0.07,None,0
CUST02673,30,Pune,159409,237129,45288,23828,714,0.7,24,65694,42998,1,2,0.15,0.57,Home Loan,1
CUST02674,57,Hyderabad,29412,37078,7361,4350,711,0.5,39,8962,18973,0,1,0.15,0.6,None,0
CUST02675,51,Pune,164595,16500,100880,726,653,0.89,32,42628,43832,1,3,0.0,0.38,Home Loan,1
CUST02676,51,Delhi,160343,262247,61520,4280,770,0.92,44,45531,34567,0,3,0.03,0.59,Mortgage Loan,1
CUST02677,51,Bangalore,159878,188594,123763,59692,653,0.41,75,53408,36724,0,2,0.37,-0.15,None,0
CUST02678,38,Mumbai,170936,94512,82675,28377,822,0.78,81,27870,23990,0,2,0.17,0.35,Auto Loan,1
CUST02679,52,Hyderabad,239062,189983,123274,27146,626,0.98,49,104503,114211,0,0,0.11,0.37,None,0
CUST02680,40,Nagpur,151527,172996,93612,49469,837,0.84,24,60576,73020,0,2,0.33,0.06,Personal Loan,1
CUST02681,57,Pune,117608,211209,45142,37067,796,0.77,76,36886,46842,1,0,0.32,0.3,Home Loan,1
CUST02682,38,Nagpur,232525,45870,149959,57449,638,0.52,94,34475,53954,1,0,0.25,0.11,None,0
CUST02683,56,Pune,218189,135819,149263,73202,787,0.76,71,107477,107646,0,3,0.34,-0.02,Personal Loan,1
CUST02684,54,Delhi,225317,91169,86526,28496,778,0.91,77,33602,49532,1,0,0.13,0.49,Home Loan,1
CUST02685,28,Nagpur,186173,288994,142388,75589,675,0.55,41,11784,49369,0,1,0.41,-0.17,None,0
CUST02686,33,Delhi,119146,47899,56039,33361,695,0.45,44,20944,46823,0,0,0.28,0.25,Mortgage Loan,1
CUST02687,23,Nagpur,100159,39680,70937,32554,746,0.68,64,6283,12132,0,3,0.33,-0.03,Auto Loan,1
CUST02688,27,Hyderabad,48971,16672,34151,7240,598,0.94,70,16353,15448,1,1,0.15,0.15,Auto Loan,1
CUST02689,56,Nagpur,165749,121381,127985,70426,702,0.8,39,87154,46072,1,0,0.42,-0.2,Home Loan,1
CUST02690,31,Delhi,72720,78898,60950,9183,681,0.96,44,21805,31565,1,3,0.13,0.04,None,0
CUST02691,49,Pune,148094,22270,98390,30467,799,0.59,69,67096,20603,1,1,0.21,0.13,None,0
CUST02692,44,Nagpur,83087,121336,25494,30747,633,0.42,40,15746,47520,1,0,0.37,0.32,None,0
CUST02693,38,Mumbai,66637,9371,47389,9905,783,0.81,24,36647,25098,1,0,0.15,0.14,Personal Loan,1
CUST02694,53,Bangalore,192177,257846,72600,32459,764,0.56,70,88387,94501,0,0,0.17,0.45,Personal Loan,1
CUST02695,22,Chennai,218788,334579,92393,62727,655,0.71,99,26570,142791,0,2,0.29,0.29,None,0
CUST02696,35,Delhi,237703,124426,111041,24851,632,0.54,26,90460,67314,0,3,0.1,0.43,None,0
CUST02697,27,Bangalore,162060,87211,62684,656,610,0.41,46,95815,16658,0,1,0.0,0.61,None,0
CUST02698,35,Delhi,93450,38801,55021,1364,647,0.83,76,42120,15791,1,2,0.01,0.4,Home Loan,1
CUST02699,36,Delhi,187857,245368,105214,615,706,0.5,88,106372,3702,1,1,0.0,0.44,Home Loan,1
CUST02700,56,Delhi,153360,77579,109886,61507,679,0.53,33,12724,73233,0,1,0.4,-0.12,None,0
CUST02701,52,Delhi,145260,41917,97254,4162,616,0.77,57,67962,53324,0,2,0.03,0.3,None,0
CUST02702,30,Chennai,150282,108475,101954,42481,634,0.51,25,59682,44048,0,1,0.28,0.04,None,0
CUST02703,43,Chennai,65313,40844,18101,12041,759,0.63,36,5491,13956,1,1,0.18,0.54,Mortgage Loan,1
CUST02704,23,Chennai,209630,351738,138238,9340,624,0.65,22,34440,102102,1,2,0.04,0.3,None,0
CUST02705,43,Bangalore,158836,238620,73545,24203,718,0.99,89,16382,77734,0,3,0.15,0.38,Auto Loan,1
CUST02706,32,Pune,44419,52381,16625,367,713,0.44,68,4197,20167,0,2,0.01,0.62,None,0
CUST02707,44,Bangalore,247470,242151,184206,53959,719,0.86,29,57655,49696,1,0,0.22,0.04,None,0
CUST02708,50,Hyderabad,242588,77606,87330,52476,754,0.91,89,130727,164352,1,1,0.22,0.42,Home Loan,1
CUST02709,24,Nagpur,200213,214870,65981,15486,603,0.72,22,22543,94312,0,3,0.08,0.59,None,0
CUST02710,29,Hyderabad,171687,252595,74119,10091,599,0.49,76,41569,59405,0,0,0.06,0.51,Auto Loan,1
CUST02711,49,Nagpur,198568,279922,69831,19235,698,0.78,57,45509,79976,0,2,0.1,0.55,Auto Loan,1
CUST02712,31,Bangalore,181307,230697,116017,73224,668,0.57,94,71953,85684,1,2,0.4,-0.04,None,0
CUST02713,43,Pune,127082,156277,50465,26095,751,0.96,47,33492,79456,1,1,0.21,0.4,Home Loan,1
CUST02714,51,Bangalore,181915,35346,49823,42288,802,0.63,83,81563,8795,1,3,0.23,0.49,Home Loan,1
CUST02715,33,Chennai,112903,44044,30168,49373,776,0.9,79,32626,73715,1,3,0.44,0.3,Home Loan,1
CUST02716,44,Pune,185611,213053,109176,59948,714,0.74,32,49965,107715,0,1,0.32,0.09,Mortgage Loan,1
CUST02717,43,Hyderabad,232691,286874,112887,7019,769,0.83,27,56542,112016,1,0,0.03,0.48,Home Loan,1
CUST02718,23,Delhi,211344,362818,154474,19567,845,0.58,90,82405,72219,1,0,0.09,0.18,Home Loan,1
CUST02719,33,Bangalore,142765,166979,44178,38958,837,0.92,84,12438,63880,0,0,0.27,0.42,Auto Loan,1
CUST02720,52,Mumbai,71546,22385,28039,21827,701,0.83,45,32720,42729,0,2,0.31,0.3,Personal Loan,1
CUST02721,39,Bangalore,117294,50477,93636,21524,729,0.83,22,62422,80243,1,2,0.18,0.02,Home Loan,1
CUST02722,47,Hyderabad,91640,148893,66232,34990,760,0.55,99,36048,55758,1,3,0.38,-0.1,None,0
CUST02723,54,Pune,68936,88426,34150,4706,620,0.45,58,33354,33391,1,3,0.07,0.44,None,0
CUST02724,30,Pune,232300,185537,190134,25196,753,0.98,77,78071,63564,1,0,0.11,0.07,Home Loan,1
CUST02725,59,Hyderabad,175071,280316,86365,65674,728,0.4,80,83364,25641,0,1,0.38,0.13,None,0
CUST02726,32,Hyderabad,175045,253287,60664,30038,804,0.77,32,16271,24259,0,3,0.17,0.48,Mortgage Loan,1
CUST02727,51,Delhi,111300,92345,66750,21113,741,0.56,57,23034,10670,0,2,0.19,0.21,Auto Loan,1
CUST02728,32,Hyderabad,81247,75223,30443,29382,828,0.77,79,27277,53636,1,1,0.36,0.26,Home Loan,1
CUST02729,49,Delhi,80919,28544,46701,12686,770,0.41,40,7428,37071,0,0,0.16,0.27,Mortgage Loan,1
CUST02730,57,Chennai,161099,273228,127426,4632,740,0.6,35,50705,94019,1,0,0.03,0.18,Home Loan,1
CUST02731,28,Delhi,100268,105482,78076,21014,829,0.48,21,56717,8443,1,0,0.21,0.01,Home Loan,1
CUST02732,30,Mumbai,44279,75606,25629,13996,630,0.95,45,23692,4323,0,3,0.32,0.11,None,0
CUST02733,31,Mumbai,160658,201327,60776,48222,784,0.74,41,89508,92262,1,2,0.3,0.32,Home Loan,1
CUST02734,56,Hyderabad,163505,148660,72094,71954,818,0.5,72,62079,54858,0,2,0.44,0.12,Personal Loan,1
CUST02735,27,Pune,129606,167237,84331,29675,685,0.68,94,10987,64539,0,2,0.23,0.12,None,0
CUST02736,28,Bangalore,60932,52936,24278,4160,801,0.75,21,11605,30772,0,2,0.07,0.53,Mortgage Loan,1
CUST02737,44,Pune,170929,256698,103294,67059,848,0.87,77,98046,59973,1,3,0.39,0.0,None,0
CUST02738,43,Pune,50768,87599,27900,6991,727,0.83,77,21872,31804,1,0,0.14,0.31,Personal Loan,1
CUST02739,53,Delhi,240804,353346,168910,67064,604,0.89,78,109619,144411,0,0,0.28,0.02,Personal Loan,1
CUST02740,29,Nagpur,226168,239349,128070,33454,611,0.62,54,83180,38712,1,1,0.15,0.29,Home Loan,1
CUST02741,55,Delhi,148891,196140,70556,19790,588,0.52,20,50495,18910,0,2,0.13,0.39,None,0
CUST02742,22,Hyderabad,81178,36259,24577,24219,639,0.42,91,34172,11795,1,3,0.3,0.4,Home Loan,1
CUST02743,34,Bangalore,89227,97572,70836,23962,758,0.89,31,9892,39195,1,3,0.27,-0.06,Home Loan,1
CUST02744,55,Hyderabad,24938,20091,15435,2910,647,0.67,79,6024,11087,0,3,0.12,0.26,Mortgage Loan,1
CUST02745,41,Mumbai,101253,89669,45671,41475,692,0.71,60,33147,54949,1,0,0.41,0.14,None,0
CUST02746,25,Mumbai,138050,228192,40604,43472,834,0.49,36,60582,16355,0,2,0.31,0.39,Personal Loan,1
CUST02747,56,Nagpur,145776,55066,64061,32718,690,0.43,99,24183,14718,0,2,0.22,0.34,Auto Loan,1
CUST02748,35,Nagpur,75853,93090,38422,32301,755,0.91,61,40350,23005,1,2,0.43,0.07,None,0
CUST02749,48,Hyderabad,162600,273654,96113,72452,720,0.79,92,31161,68093,1,1,0.45,-0.04,None,0
CUST02750,52,Pune,39116,49821,31207,4639,595,0.99,43,7867,521,1,0,0.12,0.08,None,0
CUST02751,26,Bangalore,104097,145991,30974,44745,762,0.94,69,35704,2569,1,3,0.43,0.27,Home Loan,1
CUST02752,47,Hyderabad,160165,139007,135658,21988,750,0.95,55,38601,9407,1,1,0.14,0.02,Home Loan,1
CUST02753,33,Delhi,153313,160832,47261,39463,840,0.72,92,50142,22653,1,1,0.26,0.43,Home Loan,1
CUST02754,49,Mumbai,205205,308040,64801,50648,801,0.86,63,42896,98549,1,2,0.25,0.44,Home Loan,1
CUST02755,55,Mumbai,94699,80083,38437,36155,825,0.77,40,33571,60921,0,1,0.38,0.21,None,0
CUST02756,46,Nagpur,191615,283892,145439,71917,780,0.51,64,13039,132700,0,0,0.38,-0.13,None,0
CUST02757,51,Pune,48090,68646,17737,15753,809,0.88,74,4968,21407,0,2,0.33,0.3,Auto Loan,1
CUST02758,55,Bangalore,80841,144591,48341,20607,831,0.95,73,31827,39140,1,0,0.25,0.15,Home Loan,1
CUST02759,45,Delhi,180970,239658,89339,11618,584,0.98,71,9696,21144,1,2,0.06,0.44,Home Loan,1
CUST02760,46,Hyderabad,207188,140137,64043,16646,833,0.82,48,51569,6231,0,3,0.08,0.61,Mortgage Loan,1
CUST02761,52,Pune,180773,82831,45563,12752,593,0.61,38,80880,84918,1,1,0.07,0.68,None,0
CUST02762,27,Pune,25549,42199,14669,4005,619,0.59,31,9458,14307,0,2,0.16,0.27,None,0
CUST02763,38,Hyderabad,88446,73213,73270,25992,845,0.5,76,23977,20796,1,2,0.29,-0.12,Home Loan,1
CUST02764,25,Delhi,175543,310153,47817,17049,706,0.93,20,42338,45107,1,3,0.1,0.63,Home Loan,1
CUST02765,32,Chennai,91135,71401,25823,28199,587,0.47,20,41841,58458,1,2,0.31,0.41,None,0
CUST02766,53,Pune,216607,23306,168789,11234,735,0.71,46,13889,39411,1,2,0.05,0.17,Home Loan,1
CUST02767,39,Bangalore,174962,296082,92340,16081,779,0.88,62,48938,60036,0,1,0.09,0.38,Auto Loan,1
CUST02768,53,Mumbai,137511,81917,86854,20948,687,0.99,74,61695,63584,0,1,0.15,0.22,Personal Loan,1
CUST02769,56,Pune,93179,17850,74054,36514,801,0.71,31,33311,39194,0,1,0.39,-0.19,None,0
CUST02770,34,Pune,125454,159229,90813,1409,681,0.49,93,39127,80755,1,2,0.01,0.26,Home Loan,1
CUST02771,56,Delhi,155536,209315,67336,34177,761,0.59,77,59933,73379,0,1,0.22,0.35,Personal Loan,1
CUST02772,52,Delhi,88657,153392,33358,21124,782,0.61,78,12062,61153,1,2,0.24,0.39,Home Loan,1
CUST02773,45,Pune,210049,278882,122404,12018,622,0.72,79,97492,36194,0,0,0.06,0.36,Personal Loan,1
CUST02774,49,Hyderabad,98954,69037,83562,17681,835,0.45,96,49997,26757,0,0,0.18,-0.02,Personal Loan,1
CUST02775,53,Mumbai,154757,276154,113951,18658,683,0.91,59,31501,2493,1,1,0.12,0.14,Home Loan,1
CUST02776,31,Mumbai,219895,232324,125792,34703,669,0.98,60,124003,135344,1,1,0.16,0.27,None,0
CUST02777,32,Bangalore,94851,58106,72645,23195,702,0.71,90,50959,50908,1,0,0.24,-0.01,Home Loan,1
CUST02778,58,Chennai,220516,316405,71099,67360,760,0.92,45,20577,5354,1,0,0.31,0.37,Home Loan,1
CUST02779,27,Chennai,105657,134368,87815,4414,685,0.47,75,5292,8892,1,1,0.04,0.13,None,0
CUST02780,30,Bangalore,233597,415830,182354,90859,641,0.71,25,71390,103846,0,1,0.39,-0.17,None,0
CUST02781,44,Pune,167779,180115,130550,31576,827,0.5,22,59106,65946,0,0,0.19,0.03,None,0
CUST02782,45,Mumbai,40362,12280,10523,14344,795,0.61,94,11422,13122,0,1,0.36,0.38,None,0
CUST02783,48,Bangalore,111254,71301,60156,41945,660,0.45,84,6111,74388,0,2,0.38,0.08,None,0
CUST02784,56,Nagpur,151507,255241,47030,30059,728,0.86,49,17747,98356,0,3,0.2,0.49,Mortgage Loan,1
CUST02785,58,Mumbai,221894,218555,80680,31660,624,0.89,91,34918,127331,1,3,0.14,0.49,Home Loan,1
CUST02786,34,Hyderabad,20961,36984,11058,6917,591,0.8,94,9106,294,1,2,0.33,0.14,None,0
CUST02787,38,Chennai,193880,346043,93833,69015,766,0.57,74,29121,33081,0,1,0.36,0.16,None,0
CUST02788,50,Mumbai,164290,221673,104509,39026,628,0.82,37,57791,28262,1,1,0.24,0.13,None,0
CUST02789,52,Nagpur,45809,43010,20445,10450,621,0.74,93,18088,28485,1,1,0.23,0.33,None,0
CUST02790,52,Delhi,123825,182380,34702,49320,791,0.91,24,69068,81800,1,0,0.4,0.32,Home Loan,1
CUST02791,29,Hyderabad,86348,59126,37668,10167,613,0.74,50,8176,31174,1,0,0.12,0.45,None,0
CUST02792,47,Delhi,112389,34222,68811,1946,834,0.52,79,14855,33616,1,2,0.02,0.37,Home Loan,1
CUST02793,26,Nagpur,245152,394802,180002,23097,773,0.86,22,95804,145981,0,1,0.09,0.17,Personal Loan,1
CUST02794,50,Hyderabad,81628,71190,31432,36242,648,0.92,54,27163,14590,0,1,0.44,0.17,Auto Loan,1
CUST02795,45,Hyderabad,158515,120267,125102,2903,791,0.54,42,20134,29711,0,0,0.02,0.19,Mortgage Loan,1
CUST02796,46,Pune,35025,43278,19416,14259,779,0.81,92,5037,9601,0,3,0.41,0.04,None,0
CUST02797,59,Pune,103801,133579,65782,36267,838,0.88,29,13846,31214,1,3,0.35,0.02,Home Loan,1
CUST02798,25,Delhi,166959,167622,96063,37571,656,0.85,55,78709,21246,0,1,0.23,0.2,Personal Loan,1
CUST02799,23,Nagpur,39773,12501,23328,16065,767,0.62,40,21686,14320,0,1,0.4,0.01,None,0
CUST02800,45,Bangalore,96475,133171,55367,26667,838,0.91,83,46828,51030,1,3,0.28,0.15,Home Loan,1
CUST02801,30,Nagpur,163908,161414,71539,42018,687,0.94,41,77694,10642,1,0,0.26,0.31,None,0
CUST02802,30,Bangalore,236076,382723,176917,99213,778,0.84,77,51081,82106,1,2,0.42,-0.17,None,0
CUST02803,34,Delhi,223117,205365,76909,69653,744,0.84,62,11156,50828,1,0,0.31,0.34,Home Loan,1
CUST02804,24,Bangalore,109402,63861,49037,11921,815,0.76,87,23998,35290,1,1,0.11,0.44,Home Loan,1
CUST02805,34,Pune,197939,170977,135454,85647,757,0.68,53,37917,39233,1,0,0.43,-0.12,None,0
CUST02806,51,Mumbai,29311,21332,13767,10917,743,0.65,43,7872,11583,1,0,0.37,0.16,None,0
CUST02807,22,Mumbai,133040,14856,76214,33016,831,0.77,80,74063,92212,1,1,0.25,0.18,Home Loan,1
CUST02808,50,Chennai,103483,139305,28727,36242,768,0.88,72,19897,243,0,3,0.35,0.37,Auto Loan,1
CUST02809,29,Chennai,176192,163779,92564,15555,669,0.51,38,56060,62212,0,0,0.09,0.39,Mortgage Loan,1
CUST02810,57,Mumbai,180168,44926,131788,75457,774,0.84,53,59718,17003,1,2,0.42,-0.15,None,0
CUST02811,51,Chennai,157064,281353,43649,9017,674,0.92,36,17293,21077,1,0,0.06,0.66,Home Loan,1
CUST02812,59,Pune,152684,33808,53825,32715,735,0.85,91,66789,68937,1,0,0.21,0.43,Home Loan,1
CUST02813,48,Nagpur,90433,117984,69019,5622,698,0.6,76,9811,41031,1,2,0.06,0.17,Home Loan,1
CUST02814,55,Nagpur,149630,243355,55819,7938,755,0.46,89,33626,70310,0,0,0.05,0.57,Auto Loan,1
CUST02815,23,Chennai,62732,39863,37046,8405,687,0.77,65,10567,11526,1,1,0.13,0.28,Auto Loan,1
CUST02816,49,Nagpur,171251,138582,103797,45192,769,0.93,21,14386,68205,1,1,0.26,0.13,None,0
CUST02817,52,Chennai,150270,46148,69582,658,682,0.87,42,28091,77495,0,3,0.0,0.53,None,0
CUST02818,27,Pune,18257,3168,12181,7762,631,0.73,39,3320,5953,0,2,0.43,-0.09,None,0
CUST02819,53,Hyderabad,208684,343150,72267,65483,582,0.59,84,116501,39746,1,0,0.31,0.34,None,0
CUST02820,33,Nagpur,179667,168064,118985,74639,810,0.57,77,60175,92157,1,1,0.42,-0.08,None,0
CUST02821,52,Delhi,178212,129322,142602,33949,649,0.5,77,18195,28273,1,0,0.19,0.01,None,0
