customer_id,age,gender,marital_status,dependents,education,employment_type,city_tier,monthly_income,salary_consistency_score,years_with_bank,avg_monthly_balance,monthly_credit_amount,monthly_debit_amount,monthly_transaction_count,emi_obligations,debt_to_income_ratio,credit_utilization_ratio,cibil_score,active_loans,missed_payments_12m,monthly_investment_amount,investment_value,has_fixed_deposit,has_mutual_fund,digital_logins_30d,upi_transactions_30d,mobile_banking_user,loan_product_interest,loan_amount_requested,loan_tenure_months,loan_accepted
CUST002981,39,Male,Married,2,Postgraduate,Business,Tier 2,94177.99,0.675,3.5,23567.03,88213.18,64204.27,49,36417.26,0.387,0.362,685,1,0,17575.99,763519.75,0,0,23,32,1,Auto Loan,1090000,72,0
CUST002982,57,Female,Married,0,Professional,Salaried,Tier 2,56567.23,0.937,6.1,46185.06,52984.52,45338.25,42,13483.67,0.238,0.595,706,2,0,23872.34,1656660.91,0,0,17,8,1,Mortgage Loan,2671000,120,1
CUST002983,38,Male,Married,1,Professional,Salaried,Tier 1,104012.67,0.972,15.9,41806.94,97424.98,83888.35,44,0.0,0.0,0.161,815,0,0,0.0,0.0,0,0,17,22,1,Personal Loan,579000,24,0
CUST002984,43,Male,Married,0,Graduate,Government,Tier 1,38610.16,0.948,5.8,30443.24,36164.77,36824.56,38,10080.28,0.261,0.158,711,3,1,0.0,0.0,0,0,12,23,0,Personal Loan,210000,36,1
CUST002985,25,Male,Widowed,1,High School,Salaried,Tier 2,26110.27,0.906,7.0,22162.86,24456.56,22723.96,36,0.0,0.0,0.149,761,0,0,0.0,0.0,0,0,31,31,1,Mortgage Loan,1777000,180,1
CUST002986,35,Male,Married,0,Graduate,Self-employed,Tier 2,36072.97,0.599,13.4,9717.03,33788.27,30349.75,28,4306.67,0.119,0.066,786,1,0,4603.12,371047.87,0,1,23,26,1,Auto Loan,430000,60,0
CUST002987,42,Male,Single,1,Postgraduate,Government,Tier 2,86233.53,0.999,5.9,55683.76,80771.89,71064.86,62,20141.51,0.234,0.566,697,1,0,7136.95,221367.57,0,0,20,23,1,Home Loan,4466000,240,0
CUST002988,57,Male,Divorced,0,Postgraduate,Salaried,Tier 1,95680.14,0.861,2.0,28956.39,89620.19,88365.39,46,13495.64,0.141,0.238,713,1,0,28461.04,1670858.66,0,1,8,6,1,Auto Loan,1205000,48,1
CUST002989,42,Male,Single,0,Postgraduate,Salaried,Tier 1,144674.86,0.853,1.6,36647.5,135511.81,115277.71,56,0.0,0.0,0.476,779,0,0,58543.17,1996536.45,0,1,17,21,0,Home Loan,4858000,180,0
CUST002990,55,Female,Married,2,Postgraduate,Salaried,Tier 3,44159.34,0.96,3.4,39425.83,41362.49,32821.44,41,12065.15,0.273,0.452,706,1,0,21770.52,239570.94,0,1,17,3,0,Personal Loan,212000,48,1
CUST002991,47,Male,Single,1,Graduate,Government,Tier 1,67189.56,0.838,11.0,40019.12,62934.08,59306.14,40,12492.07,0.186,0.254,790,1,0,6877.41,582101.35,0,0,14,20,1,Personal Loan,596000,24,0
CUST002992,58,Female,Single,0,Graduate,Salaried,Tier 1,76448.53,0.966,8.3,8808.45,71606.63,59109.7,54,17413.09,0.228,0.729,717,4,0,21040.21,1278087.96,0,0,7,6,1,Auto Loan,1357000,72,1
CUST002993,39,Male,Single,0,Graduate,Salaried,Tier 1,57855.43,0.879,0.8,48463.16,54191.13,43825.38,45,22404.73,0.387,0.418,723,2,0,0.0,0.0,0,0,26,17,1,Personal Loan,517000,48,0
CUST002994,66,Male,Single,2,Postgraduate,Retired,Tier 1,102317.42,0.895,8.3,27618.95,95837.1,79751.97,43,12911.75,0.126,0.112,790,2,0,6534.41,490541.84,0,0,15,9,0,Home Loan,5579000,240,1
CUST002995,35,Female,Divorced,0,Graduate,Business,Tier 1,75372.69,0.864,1.7,42499.26,70598.93,54746.97,41,22303.61,0.296,0.16,650,1,3,0.0,0.0,0,0,35,28,1,Personal Loan,720000,12,0
CUST002996,32,Male,Single,2,Graduate,Salaried,Tier 3,23642.55,0.947,0.6,10225.37,22145.14,17051.67,28,7273.19,0.308,0.338,712,2,0,10890.62,548171.24,0,0,21,34,1,Personal Loan,236000,48,0
CUST002997,27,Female,Single,3,Graduate,Salaried,Tier 1,58703.33,0.747,8.7,59582.96,54985.33,48799.25,43,19202.16,0.327,0.437,679,2,1,796.81,14058.26,0,0,31,23,1,Mortgage Loan,2683000,120,0
CUST002998,66,Male,Married,0,Graduate,Retired,Tier 2,81588.31,1.0,6.6,62849.75,76420.88,57314.53,44,10691.82,0.131,0.596,675,1,1,27828.52,807762.73,0,1,10,11,1,Mortgage Loan,5459000,60,0
CUST002999,49,Male,Divorced,1,Graduate,Salaried,Tier 1,53473.27,0.931,16.0,35122.46,50086.52,37874.18,39,11316.07,0.212,0.277,740,1,0,6647.65,442099.31,1,0,18,14,1,Mortgage Loan,3539000,84,1
CUST003000,36,Male,Married,1,Postgraduate,Salaried,Tier 1,78284.08,0.781,5.6,62323.08,73325.92,64939.71,39,0.0,0.0,0.62,751,0,0,22950.34,206904.93,0,1,31,22,1,Personal Loan,416000,48,0
CUST003001,54,Male,Married,3,Postgraduate,Salaried,Tier 2,88944.83,0.877,7.1,46425.15,83311.47,75862.71,54,0.0,0.0,0.261,784,0,0,18073.04,942188.37,0,1,15,10,1,Personal Loan,552000,48,1
CUST003002,48,Female,Single,1,Graduate,Salaried,Tier 2,85415.06,0.948,5.0,81444.48,80005.26,67015.91,38,3838.89,0.045,0.701,763,1,0,34207.85,1267168.43,0,1,16,19,0,Personal Loan,524000,24,0
CUST003003,62,Female,Married,0,Graduate,Retired,Tier 1,64298.69,0.787,5.9,43000.36,60226.3,48649.15,31,3286.12,0.051,0.185,763,1,0,12166.62,203065.81,0,1,14,5,1,Home Loan,3313000,360,1
CUST003004,23,Male,Married,1,Graduate,Self-employed,Tier 1,53861.56,0.736,5.0,54275.79,50450.21,33549.67,45,0.0,0.0,0.598,756,0,0,0.0,0.0,0,0,20,44,0,Mortgage Loan,3271000,60,0
CUST003005,37,Female,Divorced,1,Graduate,Salaried,Tier 1,49846.4,0.852,3.0,68095.66,46689.36,42950.94,44,19450.88,0.39,0.195,753,2,0,19737.86,715949.31,0,1,22,27,1,Personal Loan,224000,24,0
CUST003006,35,Female,Married,0,Postgraduate,Salaried,Tier 3,43764.77,0.869,5.3,48191.53,40992.91,37982.17,45,13354.29,0.305,0.362,693,2,0,0.0,0.0,1,1,19,25,1,Mortgage Loan,1579000,120,0
CUST003007,21,Female,Divorced,2,Graduate,Salaried,Tier 2,43844.53,0.974,3.0,25567.33,41067.62,36277.75,29,7915.03,0.181,0.663,762,1,0,13198.21,99360.47,0,0,26,31,1,Home Loan,1382000,240,0
CUST003008,52,Female,Married,0,High School,Self-employed,Tier 3,29038.83,0.612,14.6,43578.44,27199.64,28907.87,35,253.94,0.009,0.403,705,1,0,6153.56,454481.67,1,0,17,17,1,Home Loan,1267000,300,0
CUST003009,37,Non-binary,Married,1,Graduate,Salaried,Tier 1,33315.24,0.795,10.5,12070.78,31205.2,24602.3,33,8336.38,0.25,0.195,717,1,1,4357.92,353896.13,0,1,21,28,1,Auto Loan,464000,84,1
CUST003010,48,Female,Married,2,Postgraduate,Salaried,Tier 2,72337.92,0.94,5.0,38961.18,67756.37,56357.88,33,0.0,0.0,0.271,729,0,1,5002.26,52432.79,1,0,8,10,1,Auto Loan,1551000,24,0
CUST003011,66,Female,Single,1,High School,Retired,Tier 2,22330.19,0.941,1.9,17376.77,20915.9,15132.88,25,8213.18,0.368,0.334,660,3,1,4520.11,257015.04,1,0,15,9,1,Personal Loan,179000,12,0
CUST003012,36,Male,Divorced,2,Postgraduate,Salaried,Tier 3,46281.78,0.847,4.3,21816.97,43350.5,43479.41,49,1143.69,0.025,0.421,722,1,0,6168.54,136438.19,0,1,16,27,0,Auto Loan,531000,72,1
CUST003013,35,Male,Married,2,Graduate,Salaried,Tier 2,59087.78,0.774,9.9,57390.92,55345.43,49588.4,41,0.0,0.0,0.502,707,0,0,6706.36,592441.92,1,1,27,25,0,Mortgage Loan,3933000,60,0
CUST003014,41,Female,Married,0,Graduate,Salaried,Tier 1,66081.82,0.85,1.8,37665.1,61896.5,54555.87,35,19062.7,0.288,0.304,736,3,0,23527.03,734509.44,1,1,13,24,1,Personal Loan,594000,36,0
CUST003015,51,Male,Married,1,Graduate,Government,Tier 2,51132.08,0.905,11.1,10257.6,47893.61,33737.81,36,3376.95,0.066,0.476,760,2,0,8557.16,624554.52,0,0,14,18,1,Auto Loan,743000,36,0
CUST003016,34,Female,Married,0,High School,Self-employed,Tier 3,18650.55,0.652,1.8,4723.59,17469.31,14380.69,34,2836.75,0.152,0.335,685,1,1,6198.66,275237.6,1,0,21,32,1,Auto Loan,187000,36,0
CUST003017,33,Male,Married,0,High School,Self-employed,Tier 3,25479.36,0.544,9.6,25149.6,23865.61,22406.99,43,1995.62,0.078,0.142,771,1,0,0.0,0.0,0,0,27,36,1,Mortgage Loan,1784000,84,0
CUST003018,52,Female,Divorced,2,Graduate,Salaried,Tier 3,24674.51,0.826,10.1,7603.66,23111.74,20347.53,29,7780.25,0.315,0.296,679,1,1,10846.21,988406.14,1,1,21,13,1,Mortgage Loan,1360000,120,1
CUST003019,44,Female,Single,0,High School,Salaried,Tier 2,28355.71,0.914,6.9,16362.03,26559.79,23743.11,45,8657.36,0.305,0.523,646,1,1,3001.77,42358.47,0,0,21,14,1,Auto Loan,402000,60,0
CUST003020,21,Female,Married,1,Graduate,Salaried,Tier 1,31268.61,0.874,3.0,13153.16,29288.2,26829.76,29,0.0,0.0,0.464,758,0,0,12859.79,597201.51,0,0,24,28,1,Auto Loan,616000,24,1
CUST003021,27,Male,Single,1,High School,Salaried,Tier 1,36003.13,0.865,4.7,27205.25,33722.86,25340.59,36,4789.47,0.133,0.105,779,2,0,15377.1,881192.43,0,0,25,29,1,Personal Loan,222000,24,1
CUST003022,57,Female,Married,1,High School,Salaried,Tier 1,53456.37,0.804,6.8,29115.09,50070.69,43209.63,38,0.0,0.0,0.335,774,0,0,44175.7,1724021.85,0,1,14,8,0,Auto Loan,1052000,60,0
CUST003023,44,Female,Married,1,Graduate,Salaried,Tier 1,59879.91,0.807,8.1,19427.66,56087.39,46969.45,41,21293.55,0.356,0.889,635,1,1,6618.11,379861.39,0,0,17,29,1,Personal Loan,411000,12,0
CUST003024,32,Male,Married,2,Graduate,Salaried,Tier 2,27790.35,0.858,12.0,6189.22,26030.24,22755.03,38,0.0,0.0,0.182,769,0,0,3011.29,61852.34,1,0,21,33,1,Personal Loan,277000,48,1
CUST003025,38,Female,Married,0,Graduate,Self-employed,Tier 1,32946.82,0.668,4.7,31016.3,30860.12,28679.92,38,0.0,0.0,0.141,791,0,0,0.0,0.0,0,0,23,26,1,Personal Loan,258000,48,0
CUST003026,40,Male,Married,1,Graduate,Salaried,Tier 1,110366.24,0.813,6.1,54309.2,103376.14,102837.85,50,42010.15,0.381,0.341,689,1,1,13783.77,223541.6,0,0,28,19,1,Home Loan,3561000,240,0
CUST003027,48,Female,Married,2,Postgraduate,Salaried,Tier 1,68236.24,0.895,24.3,15715.14,63914.47,50380.18,49,15461.13,0.227,0.182,744,2,0,0.0,0.0,0,0,19,15,0,Home Loan,3230000,300,1
CUST003028,25,Female,Married,1,High School,Salaried,Tier 3,20506.69,0.895,6.0,13185.04,19207.89,15167.13,33,1617.79,0.079,0.31,789,3,0,0.0,0.0,0,0,28,38,0,Auto Loan,328000,60,1
CUST003029,31,Female,Married,1,Postgraduate,Salaried,Tier 2,49672.18,0.798,4.3,34062.81,46526.17,41590.58,40,4069.83,0.082,0.388,661,1,2,3806.02,181835.91,0,0,23,27,1,Home Loan,1848000,240,0
CUST003030,43,Female,Married,0,Graduate,Business,Tier 1,127242.48,0.818,3.1,56932.01,119183.52,104720.2,57,6916.5,0.054,0.829,689,1,0,0.0,0.0,0,0,13,16,1,Personal Loan,1079000,36,1
CUST003031,39,Female,Single,0,Postgraduate,Salaried,Tier 3,64681.59,0.814,4.2,34073.4,60584.95,58950.05,45,11437.33,0.177,0.191,787,3,0,34249.33,1118508.19,0,1,22,23,1,Personal Loan,422000,36,1
CUST003032,46,Male,Single,1,Graduate,Self-employed,Tier 3,38225.65,0.598,11.3,40800.42,35804.61,26413.84,37,1112.36,0.029,0.41,826,1,0,7808.3,685638.94,0,0,16,21,1,Auto Loan,640000,72,0
CUST003033,26,Male,Married,1,Professional,Self-employed,Tier 2,87998.3,0.62,7.1,51092.32,82424.89,79845.56,45,19757.53,0.225,0.175,700,2,0,49301.71,3904675.28,0,1,34,39,1,Personal Loan,682000,60,1
CUST003034,44,Female,Married,1,Postgraduate,Government,Tier 1,49498.9,0.842,24.7,10988.55,46363.86,38368.23,44,11076.43,0.224,0.626,669,1,1,658.24,78661.66,0,0,17,17,1,Personal Loan,322000,24,0
CUST003035,52,Female,Married,0,High School,Government,Tier 1,47579.79,0.811,2.2,27510.12,44566.3,37020.68,37,5133.05,0.108,0.401,732,1,1,0.0,0.0,1,0,22,11,0,Personal Loan,253000,24,1
CUST003036,45,Male,Divorced,0,Graduate,Salaried,Tier 3,15000.0,0.965,9.5,15375.51,14049.97,12088.03,45,0.0,0.0,0.495,751,0,0,0.0,0.0,1,0,17,22,1,Home Loan,483000,240,1
CUST003037,42,Female,Single,1,Graduate,Self-employed,Tier 1,82621.12,0.743,7.9,20267.33,77388.27,75561.14,43,9022.29,0.109,0.133,783,1,0,0.0,0.0,0,1,15,18,1,Auto Loan,1815000,60,1
CUST003038,39,Male,Married,1,High School,Salaried,Tier 1,37170.46,0.81,13.2,32411.42,34816.25,32893.49,35,4330.05,0.116,0.317,763,1,0,0.0,0.0,0,0,14,24,1,Mortgage Loan,1557000,84,1
CUST003039,31,Male,Married,2,Graduate,Government,Tier 1,46470.99,1.0,3.5,24673.53,43527.73,40041.75,41,6448.75,0.139,0.593,739,3,0,0.0,0.0,0,0,24,35,1,Home Loan,2074000,240,1
CUST003040,39,Female,Married,1,Graduate,Self-employed,Tier 1,114793.34,0.619,3.4,25405.69,107522.85,102241.44,53,0.0,0.0,0.12,723,0,1,27236.36,1628273.68,0,0,26,31,0,Personal Loan,762000,60,0
CUST003041,54,Male,Married,1,Graduate,Salaried,Tier 1,52965.15,0.799,8.5,51738.37,49610.58,46882.61,38,9688.53,0.183,0.548,690,2,1,12222.27,1046366.8,1,0,17,10,1,Auto Loan,627000,84,1
CUST003042,39,Male,Single,1,Graduate,Salaried,Tier 1,45856.29,0.86,0.8,15622.17,42951.96,36986.27,43,0.0,0.0,0.264,767,0,0,14759.76,272969.25,0,1,23,36,1,Personal Loan,299000,48,0
CUST003043,30,Male,Married,0,Graduate,Business,Tier 1,38152.71,0.699,8.0,21210.62,35736.29,33424.4,37,15172.31,0.398,0.4,636,3,1,0.0,0.0,0,0,22,34,1,Personal Loan,251000,24,0
CUST003044,35,Male,Married,0,High School,Self-employed,Tier 2,38942.51,0.749,4.4,26286.14,36476.07,29351.78,40,7419.93,0.191,0.369,685,1,0,4867.35,108931.63,1,0,24,17,1,Auto Loan,800000,48,1
CUST003045,42,Female,Married,0,Graduate,Government,Tier 3,40121.53,0.76,4.1,23796.37,37580.41,35536.42,29,11739.61,0.293,0.485,695,1,0,0.0,0.0,0,0,30,20,1,Home Loan,2096000,240,0
CUST003046,36,Male,Single,1,Graduate,Government,Tier 1,75767.63,0.927,14.2,26403.68,70968.85,57373.82,37,25350.7,0.335,0.423,701,2,0,0.0,0.0,0,0,32,31,1,Home Loan,4191000,300,0
CUST003047,45,Female,Married,0,High School,Salaried,Tier 2,39319.6,1.0,10.8,45841.6,36829.28,36596.74,31,9912.45,0.252,0.579,687,3,0,6635.96,615143.83,0,1,17,22,0,Mortgage Loan,1899000,84,1
CUST003048,46,Female,Married,1,Postgraduate,Salaried,Tier 1,108979.29,0.701,11.9,35316.9,102077.04,83573.95,56,32415.19,0.297,0.398,738,1,0,0.0,0.0,0,0,15,14,0,Personal Loan,1061000,24,0
CUST003049,50,Non-binary,Married,0,Postgraduate,Business,Tier 2,137938.19,0.675,8.6,60975.26,129201.81,102127.71,69,13402.21,0.097,0.482,734,3,0,17741.41,896627.12,0,1,16,16,1,Auto Loan,2211000,36,0
CUST003050,56,Female,Married,0,Professional,Self-employed,Tier 1,149500.33,0.645,3.1,140478.0,140031.66,123955.07,51,69101.46,0.462,0.215,673,2,1,23202.53,1181991.7,1,1,10,11,1,Auto Loan,1973000,36,0
CUST003051,51,Male,Single,2,Graduate,Self-employed,Tier 3,51703.33,0.682,3.5,26552.03,48428.68,45942.72,46,18988.22,0.367,0.558,648,2,1,0.0,0.0,0,1,10,13,0,Home Loan,2176000,360,0
CUST003052,30,Male,Single,0,High School,Salaried,Tier 1,47650.86,0.939,12.0,21076.63,44632.87,33209.24,41,18637.79,0.391,0.48,745,1,0,930.01,98114.62,0,0,16,37,1,Personal Loan,405000,36,0
CUST003053,30,Male,Single,1,High School,Salaried,Tier 1,49857.8,0.891,4.7,22537.36,46700.03,35336.93,48,14470.66,0.29,0.289,745,4,0,11017.46,114058.08,1,1,26,29,1,Auto Loan,611000,48,0
CUST003054,39,Male,Single,2,Graduate,Salaried,Tier 2,77067.11,1.0,4.3,13354.36,72186.03,64880.76,35,0.0,0.0,0.188,826,0,0,0.0,0.0,0,1,15,20,1,Auto Loan,1289000,48,1
CUST003055,35,Male,Single,2,Professional,Salaried,Tier 2,194861.26,0.85,5.3,195198.68,182519.63,177377.57,80,13768.92,0.071,0.418,725,1,0,7669.59,279173.65,1,0,31,25,1,Personal Loan,1729000,60,0
CUST003056,27,Non-binary,Single,0,Graduate,Salaried,Tier 2,26858.79,0.964,4.7,6935.82,25157.68,23516.12,32,6643.36,0.247,0.129,731,1,0,11842.72,347335.82,0,0,31,36,1,Personal Loan,146000,24,0
CUST003057,35,Male,Married,1,Professional,Business,Tier 1,153107.28,0.708,6.1,82923.37,143410.16,114470.39,54,43482.63,0.284,0.385,727,2,0,14438.32,953129.92,1,0,34,28,1,Personal Loan,1103000,24,0
CUST003058,35,Male,Married,0,Postgraduate,Government,Tier 2,61649.82,1.0,5.0,8118.44,57745.2,48937.85,37,0.0,0.0,0.19,769,0,0,43939.52,907040.29,0,1,28,34,0,Personal Loan,604000,12,0
CUST003059,33,Male,Married,1,Graduate,Self-employed,Tier 3,45682.21,0.619,2.1,26501.15,42788.91,37202.53,39,14210.0,0.311,0.524,610,1,2,1141.96,66683.54,1,0,32,28,1,Home Loan,1719000,240,0
CUST003060,37,Female,Married,0,Graduate,Salaried,Tier 2,67286.35,0.809,9.3,16420.5,63024.74,53898.32,37,12471.0,0.185,0.192,744,3,0,15259.24,228514.03,0,0,20,31,0,Home Loan,3552000,120,1
CUST003061,53,Female,Single,0,Graduate,Salaried,Tier 1,79674.08,0.775,7.3,14982.64,74627.89,65898.32,52,0.0,0.0,0.329,748,0,0,31971.06,315633.91,0,1,19,14,1,Personal Loan,565000,36,0
CUST003062,42,Female,Married,3,Postgraduate,Salaried,Tier 3,38343.86,0.86,5.6,11305.64,35915.33,30569.45,43,4129.81,0.108,0.148,729,1,0,0.0,0.0,0,0,29,30,1,Auto Loan,429000,36,1
CUST003063,67,Female,Married,0,Graduate,Retired,Tier 2,31062.77,0.873,5.0,5972.84,29095.4,25549.04,47,0.0,0.0,0.076,798,0,1,0.0,0.0,0,0,17,4,1,Personal Loan,206000,12,1
CUST003064,42,Female,Single,2,High School,Salaried,Tier 2,48550.75,0.907,5.5,23815.72,45475.77,40244.8,47,0.0,0.0,0.506,773,0,0,19358.46,758206.0,0,1,17,21,1,Mortgage Loan,1784000,180,1
CUST003065,37,Male,Married,1,Postgraduate,Self-employed,Tier 1,66655.22,0.724,13.4,36686.29,62433.58,43830.28,44,21611.84,0.324,0.308,627,1,1,4924.44,68792.22,0,0,26,30,1,Auto Loan,811000,36,0
CUST003066,40,Male,Divorced,4,Postgraduate,Salaried,Tier 1,54460.29,0.962,3.1,27012.34,51011.02,47326.47,40,9248.3,0.17,0.148,726,1,1,0.0,0.0,0,1,17,31,1,Auto Loan,921000,24,1
CUST003067,43,Male,Married,2,Professional,Self-employed,Tier 2,83833.13,0.736,5.1,29362.53,78523.52,76352.43,52,6636.49,0.079,0.325,730,3,0,6651.68,78306.67,0,0,22,20,1,Auto Loan,1235000,84,1
CUST003068,45,Male,Divorced,0,Graduate,Government,Tier 2,28700.86,1.0,12.5,25756.23,26883.08,28288.38,23,3608.69,0.126,0.598,732,2,1,13436.92,1119150.26,0,0,18,21,1,Home Loan,1566000,240,0
CUST003069,63,Male,Single,4,Postgraduate,Retired,Tier 1,47268.02,0.985,4.4,21522.24,44274.28,33603.08,33,8354.67,0.177,0.385,723,2,0,16380.98,150843.66,0,1,10,10,1,Home Loan,2105000,120,0
CUST003070,31,Male,Single,1,Graduate,Salaried,Tier 2,99562.04,0.79,1.8,107256.09,93256.23,79915.1,44,0.0,0.0,0.326,688,0,0,2126.3,100118.81,1,0,31,27,1,Mortgage Loan,4352000,84,0
CUST003071,49,Male,Single,0,High School,Business,Tier 1,55306.43,0.742,13.1,7558.21,51803.57,44233.33,41,7784.19,0.141,0.347,713,1,0,0.0,0.0,0,0,19,22,0,Personal Loan,408000,48,0
CUST003072,42,Female,Married,0,Graduate,Self-employed,Tier 3,57175.33,0.612,2.8,34839.46,53554.1,43334.33,45,0.0,0.0,0.174,787,0,0,6310.81,323940.9,1,0,20,21,0,Auto Loan,1190000,84,1
CUST003073,23,Male,Married,4,Graduate,Salaried,Tier 1,32454.55,0.869,3.7,19529.96,30399.03,28778.84,39,4771.01,0.147,0.21,703,2,1,12444.65,267593.99,0,1,24,30,1,Personal Loan,320000,36,0
CUST003074,48,Female,Married,1,High School,Self-employed,Tier 3,49840.56,0.666,16.6,16061.06,46683.89,38949.78,47,0.0,0.0,0.362,747,0,0,5937.95,359311.8,1,0,23,21,1,Auto Loan,569000,36,1
CUST003075,54,Female,Divorced,2,Graduate,Salaried,Tier 2,53279.85,0.681,2.3,55735.62,49905.35,36127.43,36,0.0,0.0,0.14,760,0,0,0.0,0.0,0,0,15,10,0,Personal Loan,477000,48,0
CUST003076,31,Female,Married,0,Postgraduate,Government,Tier 2,80570.16,0.867,5.9,41126.76,75467.21,62569.71,40,2082.9,0.026,0.173,793,1,0,20789.38,1051731.79,0,1,25,27,1,Home Loan,2503000,240,1
CUST003077,40,Male,Single,0,Professional,Self-employed,Tier 1,96878.36,0.63,19.7,54631.43,90742.53,77398.81,49,12509.97,0.129,0.298,772,2,0,28728.23,3030502.86,0,1,21,23,1,Home Loan,5139000,240,0
CUST003078,21,Male,Married,2,Graduate,Salaried,Tier 1,36082.37,0.656,3.0,23828.77,33797.08,33662.08,40,6258.02,0.173,0.516,644,1,1,3982.62,210619.67,0,0,30,40,1,Personal Loan,221000,36,0
CUST003079,26,Female,Single,2,Postgraduate,Self-employed,Tier 3,47620.57,0.775,5.1,77820.49,44604.5,41486.38,33,0.0,0.0,0.171,798,0,0,0.0,0.0,1,0,27,46,1,Home Loan,2708000,300,0
CUST003080,52,Male,Married,1,High School,Self-employed,Tier 3,39410.96,0.68,27.0,15943.21,36914.85,32363.86,44,12717.23,0.323,0.455,735,1,0,9398.51,594254.86,0,1,10,11,1,Auto Loan,530000,36,1
CUST003081,35,Female,Married,1,Graduate,Self-employed,Tier 2,58361.75,0.679,1.8,33693.5,54665.38,45610.38,52,0.0,0.0,0.207,767,0,0,4416.18,224267.46,0,0,32,31,1,Auto Loan,617000,60,1
CUST003082,28,Female,Married,1,Postgraduate,Salaried,Tier 1,52401.2,0.962,6.0,56867.35,49082.35,45715.02,37,7025.14,0.134,0.172,733,1,0,8286.81,308765.89,0,1,21,34,1,Auto Loan,987000,84,1
CUST003083,43,Female,Married,0,Professional,Salaried,Tier 2,58306.06,0.937,5.2,27891.5,54613.22,47766.75,48,0.0,0.0,0.102,807,0,0,8542.27,198016.5,1,0,19,22,0,Personal Loan,387000,12,0
CUST003084,34,Female,Married,3,Professional,Salaried,Tier 2,40602.2,0.937,8.4,40908.88,38030.64,31450.96,32,10671.03,0.263,0.321,733,1,0,15954.76,209969.32,0,1,24,20,1,Auto Loan,539000,36,1
CUST003085,35,Male,Single,0,Graduate,Government,Tier 3,28814.77,1.0,4.8,14923.19,26989.77,22252.43,48,7326.54,0.254,0.438,751,1,0,5306.19,121263.32,0,0,18,37,1,Mortgage Loan,1606000,120,0
CUST003086,48,Female,Married,1,Postgraduate,Salaried,Tier 2,39236.9,0.904,7.2,25440.76,36751.81,33611.52,25,0.0,0.0,0.344,748,0,0,10562.97,536874.68,0,1,19,15,1,Home Loan,1180000,300,0
CUST003087,27,Female,Married,2,Graduate,Self-employed,Tier 3,21921.68,0.696,7.6,10335.8,20533.26,18880.88,37,2166.92,0.099,0.644,694,1,0,3917.41,223239.08,0,0,34,33,1,Auto Loan,345000,48,0
CUST003088,30,Female,Single,1,Postgraduate,Government,Tier 2,51251.86,0.986,8.4,22000.58,48005.8,41235.36,42,0.0,0.0,0.262,755,0,0,20034.48,1675378.85,0,1,25,27,0,Personal Loan,398000,60,0
CUST003089,42,Male,Single,2,High School,Business,Tier 3,53999.08,0.614,2.9,28264.88,50579.02,47212.61,38,22242.14,0.412,0.789,625,1,0,19627.99,1069268.6,0,0,21,31,1,Auto Loan,727000,72,1
CUST003090,51,Male,Married,0,High School,Business,Tier 3,41134.27,0.551,4.4,12941.73,38529.01,30626.97,39,0.0,0.0,0.55,674,0,1,11844.79,127093.54,1,1,18,16,1,Personal Loan,271000,24,0
CUST003091,54,Male,Married,0,Professional,Government,Tier 1,251484.98,0.785,2.1,80584.0,235557.06,198018.16,72,12519.24,0.05,0.142,782,1,0,48254.6,2712431.21,0,1,13,17,1,Auto Loan,5015000,72,0
CUST003092,33,Male,Married,1,Graduate,Salaried,Tier 2,51935.78,0.936,2.7,24741.03,48646.4,44824.16,38,17944.62,0.346,0.464,742,3,0,11163.07,617195.86,0,1,20,21,0,Personal Loan,422000,60,0
CUST003093,50,Male,Widowed,3,Postgraduate,Salaried,Tier 2,89421.24,0.838,7.3,47745.75,83757.71,70846.77,50,15555.02,0.174,0.356,766,3,0,48119.29,3252317.47,0,1,10,18,1,Home Loan,3594000,120,0
CUST003094,31,Female,Single,2,High School,Salaried,Tier 2,19738.69,0.858,7.5,15267.58,18488.53,18535.54,24,211.47,0.011,0.299,768,1,0,10273.17,854086.51,0,0,39,32,1,Personal Loan,173000,48,1
CUST003095,60,Female,Single,2,Postgraduate,Salaried,Tier 1,127867.63,0.893,2.2,52735.85,119769.08,99910.45,50,38748.42,0.303,0.294,676,2,1,25554.25,316539.59,0,1,13,7,0,Home Loan,4842000,240,0
CUST003096,28,Male,Married,0,Professional,Salaried,Tier 2,83872.12,0.994,2.5,109790.71,78560.04,73905.15,47,14085.09,0.168,0.478,677,1,0,18510.31,397789.18,0,1,27,42,1,Home Loan,3354000,300,0
CUST003097,55,Female,Single,3,High School,Salaried,Tier 1,35096.21,0.933,12.1,8745.94,32873.38,29811.03,27,7302.73,0.208,0.323,767,1,0,16748.07,695872.29,1,1,12,8,1,Mortgage Loan,1325000,84,1
CUST003098,33,Female,Divorced,1,Graduate,Self-employed,Tier 1,63515.14,0.686,2.3,19525.23,59492.38,38200.36,52,29437.58,0.463,0.432,719,3,0,3479.4,41232.79,0,0,21,26,1,Home Loan,2121000,360,0
CUST003099,62,Female,Married,2,Postgraduate,Retired,Tier 1,123782.81,0.963,2.1,81919.02,115942.97,109745.92,52,0.0,0.0,0.455,764,0,0,45196.95,1282377.63,1,1,14,6,1,Personal Loan,592000,12,1
